 ,Area,Mean,Min,Max,X,Y,Circ.,Slice,AR,Round,Solidity
1691,191.226,0.000,0,0,298.472,601.459,0.858,1,1.262,0.792,0.966
1692,144.220,26.715,0,255,122.099,601.407,0.843,1,1.156,0.865,0.959
1693,327.944,101.657,0,255,89.186,606.456,0.801,1,1.381,0.724,0.957
1694,138.816,29.683,0,255,130.449,602.001,0.846,1,1.312,0.762,0.961
1695,164.680,0.000,0,0,458.629,601.633,0.879,1,1.177,0.849,0.970
1696,119.615,0.000,0,0,191.539,601.887,0.868,1,1.047,0.955,0.965
1697,247.571,0.000,0,0,670.177,604.714,0.838,1,1.389,0.720,0.969
1698,159.539,1.761,0,255,467.326,603.755,0.829,1,1.410,0.709,0.965
1699,165.257,7.852,0,255,858.461,604.814,0.822,1,1.281,0.780,0.963
1700,256.437,2.348,0,255,559.717,605.064,0.868,1,1.113,0.898,0.976
1701,173.966,9.305,0,255,231.814,604.928,0.868,1,1.229,0.814,0.969
1702,122.605,0.982,0,255,730.034,603.685,0.868,1,1.344,0.744,0.967
1703,328.363,30.352,0,255,48.744,610.004,0.795,1,1.056,0.947,0.949
1704,148.941,0.719,0,255,547.281,606.229,0.888,1,1.113,0.898,0.973
1705,338.908,0.237,0,255,819.319,609.257,0.844,1,1.446,0.692,0.975
1706,104.506,0.256,0,255,864.043,607.077,0.732,1,1.411,0.709,0.821
1707,270.445,0.742,0,255,843.096,608.230,0.860,1,1.199,0.834,0.972
1708,266.510,0.803,0,255,599.736,610.139,0.879,1,1.249,0.801,0.979
1709,136.822,46.541,0,255,134.239,607.355,0.813,1,1.553,0.644,0.954
1710,159.958,0.000,0,0,418.329,608.330,0.895,1,1.195,0.837,0.975
1711,258.641,0.621,0,255,496.794,611.184,0.837,1,1.275,0.784,0.966
1712,120.454,0.000,0,0,190.229,607.467,0.865,1,1.079,0.927,0.963
1713,137.714,0.583,0,255,262.222,608.006,0.890,1,1.068,0.937,0.967
1714,190.439,0.140,0,255,656.425,609.566,0.859,1,1.331,0.752,0.971
1715,316.822,0.000,0,0,302.124,612.210,0.852,1,1.308,0.765,0.976
1716,215.307,72.573,0,255,137.230,612.641,0.775,1,1.447,0.691,0.933
1717,176.537,0.303,0,255,805.064,611.246,0.905,1,1.084,0.923,0.975
1718,176.432,0.531,0,255,229.978,611.032,0.840,1,1.442,0.693,0.965
1719,212.264,0.000,0,0,186.535,615.027,0.823,1,1.404,0.712,0.968
1720,195.423,1.711,0,255,469.933,613.009,0.848,1,1.308,0.765,0.970
1721,258.955,0.310,0,255,545.720,614.768,0.819,1,1.216,0.823,0.955
1722,235.032,0.114,0,255,662.163,615.247,0.838,1,1.121,0.892,0.966
1723,273.383,0.000,0,0,270.266,614.677,0.862,1,1.312,0.762,0.973
1724,185.455,3.102,0,255,64.428,613.192,0.832,1,1.205,0.830,0.953
1725,192.013,0.000,0,0,345.722,614.926,0.877,1,1.319,0.758,0.974
1726,315.405,0.000,0,0,325.628,616.923,0.869,1,1.154,0.866,0.974
1727,234.508,0.228,0,255,485.246,614.792,0.792,1,1.409,0.710,0.935
1728,151.932,0.000,0,0,367.100,613.997,0.893,1,1.106,0.904,0.975
1729,392.106,3.275,0,255,630.199,618.368,0.857,1,1.259,0.794,0.973
1730,155.761,0.000,0,0,360.613,614.259,0.892,1,1.086,0.921,0.972
1731,339.853,1.575,0,255,750.676,616.970,0.877,1,1.304,0.767,0.980
1732,249.460,108.650,0,255,144.313,617.146,0.858,1,1.335,0.749,0.970
1733,446.772,7.935,0,255,80.227,621.144,0.758,1,1.380,0.725,0.953
1734,299.404,1.519,0,255,507.939,617.622,0.895,1,1.125,0.889,0.979
1735,199.620,0.000,0,0,718.932,615.124,0.871,1,1.090,0.917,0.972
1736,193.744,0.138,0,255,727.242,616.117,0.871,1,1.220,0.819,0.969
1737,141.177,0.000,0,0,4.329,616.369,0.692,1,1.728,0.579,0.784
1738,258.588,0.310,0,255,288.485,618.353,0.891,1,1.135,0.881,0.977
1739,106.919,0.250,0,255,864.077,615.412,0.666,1,1.315,0.761,0.739
1740,245.630,0.109,0,255,534.601,617.566,0.852,1,1.265,0.790,0.971
1741,240.646,0.222,0,255,376.376,618.368,0.881,1,1.138,0.879,0.976
1742,332.770,0.000,0,0,693.067,621.159,0.879,1,1.103,0.907,0.979
1743,182.255,0.000,0,0,644.831,618.545,0.885,1,1.153,0.867,0.970
1744,343.735,11.170,0,255,37.848,620.757,0.803,1,1.148,0.871,0.956
1745,211.267,0.000,0,0,227.374,620.257,0.880,1,1.321,0.757,0.976
1746,368.445,0.073,0,255,261.229,623.277,0.755,1,1.711,0.584,0.951
1747,248.306,0.000,0,0,681.595,620.479,0.886,1,1.185,0.844,0.979
1748,256.385,2.348,0,255,615.851,620.201,0.863,1,1.214,0.823,0.975
1749,149.676,0.000,0,0,446.701,619.114,0.871,1,1.314,0.761,0.970
1750,246.050,77.805,0,255,55.160,622.231,0.866,1,1.229,0.814,0.971
1751,272.333,0.000,0,0,815.028,621.421,0.856,1,1.287,0.777,0.968
1752,167.041,30.834,0,255,62.679,621.482,0.819,1,1.200,0.834,0.957
1753,137.032,0.000,0,0,734.978,620.720,0.884,1,1.114,0.898,0.963
1754,188.708,0.000,0,0,581.411,621.084,0.879,1,1.281,0.781,0.973
1755,192.485,0.000,0,0,318.347,623.960,0.871,1,1.304,0.767,0.971
1756,211.896,0.000,0,0,9.015,625.046,0.787,1,1.465,0.682,0.953
1757,365.455,4.210,0,255,500.182,628.692,0.838,1,1.493,0.670,0.974
1758,257.277,8.476,0,255,518.564,626.505,0.863,1,1.339,0.747,0.975
1759,254.339,14.097,0,255,132.238,626.581,0.828,1,1.141,0.876,0.956
1760,141.282,0.000,0,0,354.084,623.781,0.843,1,1.150,0.869,0.958
1761,315.143,4.542,0,255,528.651,628.124,0.887,1,1.090,0.917,0.980
1762,288.702,0.185,0,255,651.390,628.206,0.864,1,1.179,0.848,0.970
1763,155.761,0.344,0,255,729.076,625.791,0.882,1,1.182,0.846,0.970
1764,272.858,0.000,0,0,299.283,627.662,0.867,1,1.100,0.909,0.974
1765,364.405,0.294,0,255,590.860,628.682,0.864,1,1.229,0.813,0.976
1766,201.142,0.067,0,255,762.672,626.178,0.793,1,1.651,0.606,0.964
1767,286.498,1.074,0,255,747.107,629.290,0.825,1,1.211,0.826,0.960
1768,159.434,0.000,0,0,808.543,627.100,0.877,1,1.333,0.750,0.971
1769,163.159,0.000,0,0,309.255,626.868,0.844,1,1.351,0.740,0.967
1770,262.365,1.734,0,255,664.559,629.019,0.876,1,1.167,0.857,0.975
1771,222.966,0.060,0,255,557.611,627.585,0.875,1,1.354,0.739,0.976
1772,206.965,6.981,0,255,369.029,628.822,0.867,1,1.398,0.715,0.974
1773,261.106,34.225,0,255,32.466,630.509,0.863,1,1.082,0.925,0.971
1774,210.795,0.000,0,0,608.643,629.426,0.867,1,1.347,0.742,0.976
1775,162.844,0.329,0,255,440.958,629.633,0.846,1,1.116,0.896,0.962
1776,359.107,0.112,0,255,856.109,631.008,0.729,1,1.240,0.807,0.933
1777,204.184,0.000,0,0,287.836,630.024,0.884,1,1.168,0.857,0.974
1778,131.261,0.204,0,255,416.431,630.032,0.816,1,1.476,0.677,0.955
1779,352.496,25.921,0,255,104.308,632.570,0.809,1,1.423,0.703,0.963
1780,218.349,0.674,0,255,837.868,633.051,0.752,1,1.582,0.632,0.927
1781,154.870,0.000,0,0,13.407,630.644,0.848,1,1.158,0.863,0.961
1782,140.705,0.000,0,0,768.146,630.856,0.838,1,1.127,0.887,0.958
1783,115.942,0.000,0,0,3.535,632.680,0.585,1,2.007,0.498,0.698
1784,155.971,1.458,0,255,508.791,631.686,0.888,1,1.333,0.750,0.979
1785,239.387,0.335,0,255,545.791,631.912,0.882,1,1.166,0.858,0.976
1786,400.290,2.339,0,255,622.225,634.436,0.796,1,1.446,0.692,0.950
1787,308.008,1.086,0,255,674.855,633.803,0.848,1,1.224,0.817,0.967
1788,552.116,0.000,0,0,279.901,640.817,0.680,1,2.053,0.487,0.922
1789,290.328,0.599,0,255,78.135,634.248,0.831,1,1.242,0.805,0.970
1790,130.160,0.206,0,255,422.379,633.349,0.849,1,1.106,0.904,0.955
1791,254.706,0.000,0,0,642.647,635.408,0.757,1,1.474,0.678,0.955
1792,176.117,0.000,0,0,384.386,634.932,0.902,1,1.165,0.858,0.976
1793,169.035,0.000,0,0,216.259,636.677,0.778,1,1.901,0.526,0.971
1794,346.830,0.077,0,255,478.883,637.958,0.835,1,1.368,0.731,0.967
1795,138.973,0.289,0,255,366.625,636.148,0.897,1,1.162,0.861,0.971
1796,125.858,0.000,0,0,400.643,635.024,0.864,1,1.214,0.824,0.963
1797,295.889,0.588,0,255,558.690,638.520,0.916,1,1.079,0.927,0.984
1798,312.730,30.330,0,255,587.490,638.748,0.784,1,1.729,0.578,0.965
1799,220.710,0.000,0,0,303.661,637.692,0.738,1,1.352,0.739,0.913
1800,321.543,0.416,0,255,844.633,641.208,0.762,1,1.186,0.843,0.946
1801,213.156,0.063,0,255,358.676,638.661,0.875,1,1.303,0.767,0.976
1802,120.612,0.000,0,0,767.291,636.327,0.863,1,1.178,0.849,0.966
1803,301.712,0.532,0,255,813.171,640.019,0.832,1,1.147,0.872,0.963
1804,299.771,0.179,0,255,340.799,641.682,0.825,1,1.218,0.821,0.967
1805,158.490,0.000,0,0,437.827,637.885,0.854,1,1.393,0.718,0.967
1806,140.075,0.191,0,255,753.691,637.932,0.882,1,1.162,0.861,0.971
1807,272.124,6.932,0,255,529.651,641.366,0.898,1,1.105,0.905,0.978
1808,179.737,0.000,0,0,323.733,640.311,0.877,1,1.161,0.862,0.972
1809,186.557,0.000,0,0,162.378,640.747,0.869,1,1.170,0.855,0.970
1810,172.287,87.821,0,255,31.975,639.441,0.879,1,1.077,0.928,0.975
1811,214.362,0.000,0,0,317.956,643.240,0.737,1,1.622,0.617,0.926
1812,238.810,0.112,0,255,419.495,642.710,0.877,1,1.250,0.800,0.976
1813,212.316,4.159,0,255,711.923,641.793,0.852,1,1.255,0.797,0.966
1814,139.603,0.000,0,0,175.926,640.383,0.879,1,1.097,0.911,0.968
1815,138.239,0.194,0,255,13.582,640.635,0.849,1,1.133,0.883,0.966
1816,169.244,0.237,0,255,779.579,642.227,0.892,1,1.149,0.871,0.974
1817,120.769,0.222,0,255,731.365,641.327,0.874,1,1.325,0.755,0.963
1818,358.267,7.730,0,255,629.653,644.645,0.817,1,1.367,0.732,0.958
1819,243.217,0.220,0,255,823.179,645.182,0.876,1,1.070,0.934,0.973
1820,161.113,0.000,0,0,300.819,643.087,0.842,1,1.128,0.886,0.957
1821,411.202,0.976,0,255,792.385,647.858,0.842,1,1.344,0.744,0.970
1822,194.269,25.479,0,255,37.115,645.506,0.855,1,1.202,0.832,0.963
1823,267.769,1.149,0,255,660.891,645.759,0.853,1,1.064,0.940,0.971
1824,177.638,0.151,0,255,199.933,645.563,0.905,1,1.103,0.907,0.976
1825,240.331,0.000,0,0,396.435,646.552,0.885,1,1.167,0.857,0.977
1826,259.113,0.155,0,255,12.244,648.345,0.814,1,1.206,0.829,0.956
1827,230.206,0.407,0,255,757.012,648.749,0.874,1,1.244,0.804,0.973
1828,136.298,0.000,0,0,174.298,646.767,0.859,1,1.228,0.815,0.967
1829,150.305,0.356,0,255,189.161,647.847,0.876,1,1.254,0.797,0.971
1830,204.132,47.907,0,255,63.988,648.872,0.807,1,1.362,0.734,0.957
1831,282.301,39.854,0,255,600.503,649.184,0.858,1,1.332,0.751,0.973
1832,297.883,17.425,0,255,86.379,649.181,0.818,1,1.298,0.770,0.965
1833,296.676,13.077,0,255,54.908,651.383,0.833,1,1.084,0.922,0.959
1834,316.717,33.834,0,255,25.469,651.351,0.813,1,1.279,0.782,0.959
1835,474.262,16.614,0,255,43.432,658.568,0.726,1,1.698,0.589,0.952
1836,275.691,10.530,0,255,145.532,651.786,0.846,1,1.390,0.719,0.971
1837,389.115,0.550,0,255,491.936,652.182,0.789,1,1.580,0.633,0.960
1838,359.736,23.205,0,255,669.705,653.537,0.804,1,1.220,0.819,0.953
1839,142.384,0.188,0,255,574.597,649.305,0.843,1,1.422,0.703,0.968
1840,259.690,0.155,0,255,811.569,653.788,0.846,1,1.086,0.920,0.959
1841,283.928,0.094,0,255,622.641,654.030,0.874,1,1.134,0.882,0.972
1842,303.916,35.919,0,255,539.865,654.079,0.875,1,1.222,0.818,0.978
1843,214.782,5.294,0,255,639.930,651.713,0.873,1,1.272,0.786,0.974
1844,228.055,0.587,0,255,123.548,653.797,0.882,1,1.130,0.885,0.970
1845,320.651,0.000,0,0,507.267,656.873,0.837,1,1.274,0.785,0.965
1846,182.622,0.000,0,0,737.727,651.506,0.859,1,1.409,0.710,0.972
1847,314.408,0.085,0,255,362.462,657.846,0.811,1,1.634,0.612,0.974
1848,211.267,0.253,0,255,342.077,655.664,0.853,1,1.370,0.730,0.972
1849,183.672,0.000,0,0,700.083,653.326,0.875,1,1.261,0.793,0.974
1850,203.975,5.968,0,255,684.600,653.923,0.892,1,1.101,0.908,0.978
1851,197.732,0.000,0,0,275.744,657.012,0.856,1,1.473,0.679,0.976
1852,232.357,62.296,0,255,101.946,656.400,0.777,1,1.295,0.772,0.946
1853,234.193,0.000,0,0,168.776,657.587,0.825,1,1.237,0.808,0.966
1854,246.679,40.240,0,255,92.254,657.913,0.853,1,1.041,0.960,0.960
1855,138.134,9.878,0,255,577.956,656.132,0.859,1,1.051,0.951,0.960
1856,118.513,0.226,0,255,864.231,656.354,0.684,1,1.605,0.623,0.748
1857,367.133,11.916,0,255,75.399,659.287,0.809,1,1.150,0.869,0.954
1858,140.285,0.000,0,0,219.873,658.207,0.737,1,2.034,0.492,0.967
1859,321.806,0.291,0,255,785.167,659.939,0.869,1,1.223,0.818,0.974
1860,226.376,9.751,0,255,588.550,659.576,0.766,1,1.580,0.633,0.947
1861,202.558,0.000,0,0,351.740,658.428,0.889,1,1.153,0.867,0.980
1862,315.825,0.085,0,255,198.771,663.413,0.828,1,1.520,0.658,0.975
1863,261.579,1.023,0,255,11.232,662.973,0.873,1,1.099,0.910,0.972
1864,312.415,72.539,0,255,30.098,664.552,0.824,1,1.290,0.775,0.964
1865,276.898,0.000,0,0,480.124,664.510,0.855,1,1.140,0.877,0.974
1866,521.111,0.051,0,255,163.841,668.410,0.754,1,1.374,0.728,0.947
1867,442.365,1.210,0,255,699.729,667.948,0.868,1,1.158,0.863,0.976
1868,290.171,0.000,0,0,301.402,667.673,0.821,1,1.099,0.910,0.957
1869,190.859,12.617,0,255,525.412,665.549,0.882,1,1.297,0.771,0.975
1870,487.168,15.351,0,255,577.819,670.987,0.702,1,1.189,0.841,0.919
1871,164.313,0.000,0,0,646.854,664.446,0.842,1,1.326,0.754,0.957
1872,226.848,0.000,0,0,343.198,667.206,0.838,1,1.354,0.738,0.970
1873,293.528,29.442,0,255,550.008,667.499,0.886,1,1.081,0.925,0.976
1874,157.965,0.254,0,255,489.354,665.413,0.876,1,1.144,0.874,0.969
1875,113.949,0.235,0,255,864.515,665.710,0.614,1,1.737,0.576,0.706
1876,224.750,0.119,0,255,290.053,667.904,0.857,1,1.430,0.699,0.973
1877,521.059,14.660,0,255,55.108,672.131,0.782,1,1.075,0.931,0.951
1878,200.460,11.812,0,255,672.308,666.321,0.879,1,1.047,0.955,0.970
1879,185.665,0.000,0,0,393.977,666.727,0.907,1,1.069,0.935,0.976
1880,375.160,0.000,0,0,356.759,670.560,0.827,1,1.240,0.806,0.970
1881,135.826,0.000,0,0,416.958,665.418,0.785,1,1.699,0.589,0.963
1882,213.680,0.000,0,0,496.419,669.821,0.860,1,1.120,0.893,0.968
1883,357.323,0.562,0,255,662.486,671.389,0.870,1,1.266,0.790,0.978
1884,231.780,0.000,0,0,228.098,669.269,0.797,1,1.525,0.656,0.967
1885,293.843,10.972,0,255,627.211,671.312,0.890,1,1.045,0.957,0.978
1886,289.331,18.033,0,255,93.471,671.956,0.816,1,1.070,0.934,0.955
1887,252.345,0.000,0,0,457.912,670.161,0.884,1,1.284,0.779,0.977
1888,358.739,1.231,0,255,839.109,670.833,0.837,1,1.480,0.676,0.972
1889,356.798,80.763,0,255,134.410,671.753,0.863,1,1.058,0.945,0.973
1890,318.815,0.587,0,255,683.838,673.521,0.851,1,1.070,0.934,0.967
1891,303.339,55.834,0,255,19.254,672.980,0.867,1,1.138,0.879,0.971
1892,205.286,10.687,0,255,431.640,671.075,0.835,1,1.335,0.749,0.961
1893,212.946,1.131,0,255,328.945,671.331,0.873,1,1.098,0.910,0.968
1894,294.000,0.091,0,255,816.889,671.411,0.857,1,1.384,0.723,0.976
1895,178.163,0.000,0,0,733.005,669.458,0.784,1,1.547,0.647,0.953
1896,241.958,0.221,0,255,376.880,672.351,0.846,1,1.366,0.732,0.969
1897,323.957,27.049,0,255,70.237,675.398,0.797,1,1.080,0.926,0.949
1898,146.423,0.000,0,0,310.694,672.663,0.801,1,1.400,0.714,0.944
1899,125.805,0.000,0,0,647.643,671.175,0.885,1,1.282,0.780,0.972
1900,195.633,3.488,0,255,598.366,673.566,0.871,1,1.227,0.815,0.972
1901,262.051,0.000,0,0,861.837,677.936,0.657,1,1.379,0.725,0.806
1902,134.409,17.617,0,255,182.977,674.483,0.811,1,1.494,0.669,0.953
1903,275.691,0.000,0,0,347.674,678.576,0.808,1,1.362,0.734,0.957
1904,158.542,0.000,0,0,369.088,675.944,0.835,1,1.494,0.669,0.970
1905,159.014,0.000,0,0,240.330,675.435,0.897,1,1.231,0.812,0.976
1906,156.443,0.000,0,0,272.800,677.123,0.855,1,1.199,0.834,0.960
1907,134.567,5.567,0,255,177.248,676.715,0.877,1,1.206,0.829,0.965
1908,272.753,0.736,0,255,391.811,680.558,0.818,1,1.304,0.767,0.956
1909,281.882,0.285,0,255,409.340,682.387,0.771,1,1.517,0.659,0.937
1910,247.361,0.433,0,255,805.891,680.623,0.849,1,1.316,0.760,0.972
1911,101.620,0.000,0,0,3.345,679.389,0.587,1,1.966,0.509,0.681
1912,258.168,5.078,0,255,513.668,680.231,0.797,1,1.377,0.726,0.952
1913,210.637,0.000,0,0,797.637,680.728,0.874,1,1.268,0.789,0.979
1914,249.879,0.535,0,255,675.183,682.565,0.852,1,1.365,0.733,0.970
1915,240.489,0.223,0,255,696.159,680.183,0.827,1,1.394,0.718,0.962
1916,242.377,0.221,0,255,291.677,682.972,0.849,1,1.434,0.697,0.974
1917,128.481,2.603,0,255,431.102,678.240,0.838,1,1.268,0.789,0.967
1918,467.757,13.471,0,255,563.498,682.536,0.779,1,1.659,0.603,0.966
1919,373.481,8.239,0,255,31.778,685.426,0.759,1,1.422,0.703,0.951
1920,156.443,0.000,0,0,165.664,678.909,0.862,1,1.173,0.853,0.971
1921,256.280,0.000,0,0,837.571,681.566,0.888,1,1.057,0.946,0.977
1922,157.598,0.000,0,0,260.181,678.976,0.824,1,1.577,0.634,0.969
1923,240.384,0.056,0,255,435.247,684.286,0.795,1,1.591,0.629,0.960
1924,264.989,1.111,0,255,591.534,683.571,0.830,1,1.351,0.740,0.967
1925,226.481,0.354,0,255,214.314,684.072,0.847,1,1.380,0.725,0.968
1926,347.302,104.581,0,255,101.342,684.971,0.820,1,1.044,0.958,0.964
1927,204.289,0.524,0,255,159.541,684.642,0.852,1,1.299,0.770,0.966
1928,149.623,28.522,0,255,49.760,680.864,0.751,1,1.963,0.509,0.949
1929,312.572,0.342,0,255,815.192,685.498,0.879,1,1.156,0.865,0.975
1930,123.497,0.000,0,0,854.077,682.942,0.845,1,1.306,0.766,0.960
1931,184.144,0.000,0,0,12.877,684.670,0.854,1,1.337,0.748,0.968
1932,186.190,0.000,0,0,300.096,684.886,0.846,1,1.348,0.742,0.967
1933,279.363,1.054,0,255,759.572,685.494,0.899,1,1.048,0.954,0.979
1934,264.516,9.104,0,255,20.553,686.784,0.817,1,1.322,0.757,0.962
1935,302.867,17.668,0,255,125.446,686.057,0.847,1,1.156,0.865,0.965
1936,204.237,0.000,0,0,6.500,687.242,0.812,1,1.414,0.707,0.931
1937,192.380,0.000,0,0,357.735,686.596,0.839,1,1.476,0.678,0.967
1938,257.329,13.257,0,255,52.006,686.333,0.786,1,1.368,0.731,0.941
1939,187.134,0.000,0,0,368.220,688.795,0.767,1,1.860,0.538,0.965
1940,246.469,6.296,0,255,173.044,687.803,0.841,1,1.226,0.816,0.971
1941,191.384,1.049,0,255,530.291,686.422,0.840,1,1.435,0.697,0.971
1942,289.436,0.000,0,0,255.016,689.004,0.824,1,1.271,0.787,0.964
1943,175.278,0.000,0,0,244.179,685.853,0.829,1,1.382,0.723,0.967
1944,246.469,5.482,0,255,204.149,688.879,0.895,1,1.148,0.871,0.976
1945,204.132,0.000,0,0,235.547,688.760,0.886,1,1.157,0.864,0.975
1946,367.396,0.218,0,255,738.012,689.780,0.856,1,1.298,0.770,0.977
1947,135.931,36.513,0,255,182.185,688.733,0.801,1,1.472,0.680,0.950
1948,307.221,0.000,0,0,460.608,691.247,0.792,1,1.209,0.827,0.943
1949,332.665,3.740,0,255,521.235,692.726,0.830,1,1.169,0.855,0.966
1950,248.988,4.997,0,255,73.923,690.988,0.841,1,1.287,0.777,0.966
1951,129.110,0.000,0,0,305.796,689.115,0.854,1,1.085,0.921,0.970
1952,285.711,0.047,0,255,323.976,692.557,0.856,1,1.225,0.816,0.970
1953,211.477,0.000,0,0,791.625,691.823,0.882,1,1.279,0.782,0.976
1954,263.834,0.000,0,0,689.446,692.174,0.881,1,1.170,0.855,0.977
1955,240.803,0.111,0,255,472.111,694.092,0.773,1,1.197,0.835,0.951
1956,143.800,1.302,0,255,389.867,690.389,0.874,1,1.141,0.877,0.968
1957,267.769,15.088,0,255,86.102,694.851,0.802,1,1.118,0.894,0.955
1958,199.253,0.000,0,0,595.676,692.051,0.836,1,1.230,0.813,0.962
1959,252.870,7.354,0,255,542.413,694.132,0.885,1,1.240,0.807,0.977
1960,193.849,0.000,0,0,618.977,692.864,0.912,1,1.093,0.915,0.978
1961,132.835,0.000,0,0,245.260,693.514,0.840,1,1.518,0.659,0.967
1962,217.090,0.000,0,0,266.877,693.825,0.850,1,1.323,0.756,0.973
1963,134.199,0.399,0,255,863.828,694.992,0.716,1,1.535,0.651,0.783
1964,271.966,0.197,0,255,451.196,698.302,0.812,1,1.493,0.670,0.964
1965,140.390,0.000,0,0,703.402,693.259,0.817,1,1.441,0.694,0.958
1966,193.639,43.456,0,255,122.048,695.255,0.808,1,1.392,0.718,0.954
1967,213.365,0.000,0,0,308.021,696.512,0.837,1,1.354,0.739,0.971
1968,185.298,0.000,0,0,169.639,696.935,0.888,1,1.023,0.977,0.971
1969,143.275,0.000,0,0,820.568,696.617,0.747,1,1.653,0.605,0.919
1970,299.247,0.000,0,0,299.411,699.912,0.858,1,1.077,0.928,0.972
1971,845.750,0.127,0,255,276.446,708.466,0.713,1,1.193,0.838,0.930
1972,582.807,0.184,0,255,365.519,706.192,0.735,1,1.378,0.726,0.951
1973,333.190,10.239,0,255,197.865,700.663,0.889,1,1.147,0.872,0.977
1974,134.776,0.000,0,0,236.267,696.170,0.849,1,1.271,0.787,0.962
1975,203.502,0.789,0,255,558.619,698.442,0.888,1,1.028,0.973,0.975
1976,146.213,0.457,0,255,180.914,699.180,0.872,1,1.146,0.872,0.967
1977,212.736,30.185,0,255,115.819,701.995,0.806,1,1.018,0.982,0.949
1978,187.711,0.000,0,0,595.007,700.071,0.866,1,1.153,0.867,0.970
1979,321.543,0.083,0,255,705.881,704.918,0.789,1,1.600,0.625,0.964
1980,322.488,49.739,0,255,94.959,703.467,0.810,1,1.113,0.898,0.957
1981,242.535,0.000,0,0,332.173,703.616,0.858,1,1.243,0.805,0.968
1982,127.012,0.000,0,0,237.586,701.200,0.846,1,1.197,0.835,0.958
1983,121.871,0.000,0,0,3.764,703.941,0.604,1,1.876,0.533,0.705
1984,328.678,0.000,0,0,659.812,707.995,0.865,1,1.270,0.787,0.974
1985,136.508,0.000,0,0,673.748,702.819,0.866,1,1.155,0.866,0.971
1986,138.869,33.717,0,255,156.496,703.412,0.875,1,1.300,0.769,0.973
1987,142.751,23.991,0,255,617.378,702.896,0.851,1,1.247,0.802,0.965
1988,252.607,0.000,0,0,320.775,707.117,0.870,1,1.146,0.873,0.970
1989,153.138,0.000,0,0,603.308,704.124,0.829,1,1.345,0.744,0.963
1990,130.579,0.000,0,0,740.222,703.875,0.861,1,1.166,0.858,0.957
1991,340.377,0.236,0,255,187.945,709.712,0.860,1,1.305,0.767,0.970
1992,160.798,0.000,0,0,434.394,704.994,0.885,1,1.029,0.972,0.972
1993,178.530,1.873,0,255,549.961,705.719,0.861,1,1.225,0.816,0.966
1994,215.044,0.249,0,255,731.898,706.159,0.822,1,1.241,0.806,0.961
1995,170.031,0.157,0,255,802.470,704.997,0.899,1,1.050,0.952,0.974
1996,262.313,0.000,0,0,785.423,707.994,0.881,1,1.075,0.930,0.976
1997,255.073,3.724,0,255,557.531,709.933,0.856,1,1.252,0.799,0.970
1998,181.626,0.000,0,0,243.287,706.373,0.818,1,1.551,0.645,0.962
1999,187.554,0.000,0,0,571.414,708.215,0.869,1,1.192,0.839,0.972
2000,307.588,1.696,0,255,44.551,711.229,0.862,1,1.155,0.866,0.970
2001,282.301,0.000,0,0,212.697,712.329,0.859,1,1.446,0.692,0.979
2002,220.343,1.336,0,255,854.555,708.631,0.843,1,1.439,0.695,0.969
2003,310.998,26.369,0,255,626.639,710.188,0.842,1,1.350,0.741,0.964
2004,242.954,0.110,0,255,744.912,711.388,0.855,1,1.174,0.852,0.965
2005,268.031,0.000,0,0,684.220,711.051,0.856,1,1.216,0.822,0.970
2006,121.713,0.000,0,0,176.704,708.939,0.877,1,1.065,0.939,0.970
2007,152.037,0.000,0,0,15.369,709.337,0.870,1,1.238,0.807,0.969
2008,136.770,0.000,0,0,171.661,709.788,0.876,1,1.257,0.795,0.973
2009,166.359,0.000,0,0,673.969,709.723,0.887,1,1.063,0.941,0.977
2010,266.615,0.000,0,0,297.755,712.390,0.905,1,1.077,0.928,0.977
2011,238.180,0.000,0,0,199.957,711.639,0.858,1,1.234,0.810,0.966
2012,321.386,0.083,0,255,581.493,713.400,0.724,1,1.616,0.619,0.930
2013,229.839,0.931,0,255,514.873,711.392,0.848,1,1.428,0.700,0.971
2014,363.513,106.505,0,255,81.120,716.198,0.833,1,1.124,0.890,0.961
2015,198.414,0.000,0,0,609.487,712.327,0.804,1,1.488,0.672,0.954
2016,310.106,2.804,0,255,816.372,714.839,0.903,1,1.141,0.877,0.983
2017,229.629,0.233,0,255,490.730,715.923,0.888,1,1.120,0.893,0.975
2018,210.270,0.000,0,0,179.143,717.050,0.850,1,1.213,0.825,0.970
2019,298.040,0.808,0,255,734.430,716.936,0.844,1,1.381,0.724,0.966
2020,124.809,44.590,0,255,132.624,715.804,0.852,1,1.426,0.701,0.965
2021,243.479,0.000,0,0,352.403,718.244,0.850,1,1.353,0.739,0.971
2022,252.398,3.975,0,255,421.524,717.761,0.874,1,1.250,0.800,0.978
2023,209.273,98.254,0,255,67.275,717.802,0.868,1,1.187,0.843,0.971
2024,269.920,0.149,0,255,232.192,719.325,0.862,1,1.413,0.708,0.975
2025,318.553,0.000,0,0,254.597,719.034,0.903,1,1.118,0.894,0.981
2026,154.922,0.000,0,0,315.143,714.745,0.775,1,1.844,0.542,0.957
2027,153.925,0.435,0,255,852.787,715.027,0.819,1,1.414,0.707,0.967
2028,287.967,9.431,0,255,145.872,719.683,0.853,1,1.128,0.886,0.971
2029,356.274,5.482,0,255,96.731,723.032,0.767,1,1.314,0.761,0.933
2030,163.788,0.163,0,255,332.751,718.205,0.868,1,1.029,0.972,0.965
